,タイトル,タイトルリンク,w-440,article_answer,ml-5,button,button1,button2,article_asideRight,button3,typography-hy,point,w-100,口コミ投稿日,text-center,report,report1
371,女性/ 企画・事務・管理系（経営企画、広報、人事、事務 他）/ 現職（回答時）/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2635352/,,,,,,,,,女性の働きやすさ,,女性の働きやすさ：派遣社員は特に社内のメンバーと認識されていないので、特別働きやすいと感じることはありません。むしろ新婚の20代社員などは「忙しいので」と言ってただの単純作業や雑務を丸投げして、自分は所用だの通院だのと言い訳してはさっさと帰宅しています。,2019年04月15日,2019年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=4053706&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/4053706/
372,女性/ SalesStrategyAccosiate/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 契約社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/3211143/,,,,,,,,,女性の働きやすさ,2.8,女性の働きやすさ:女性管理職の数。内勤部門だけでなく営業部門にもいる。ただ、やはり男性の方が多い。労働時間などはマネージャーと相談次第なので、他よりは働きやすいのでは。,2022年02月21日,2022年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6829763&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6829763/
373,女性/ SalesStrategyAccosiate/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 契約社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/3211143/,,,,,,,,,成長・働きがい,2.8,成長・キャリア開発:どんなマネージャーにつくかによる。会社がどれだけ制度を用意しても、それを運用するかはマネージャー次第なので。,2022年02月21日,2022年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6829764&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6829764/
374,女性/ SalesStrategyAccosiate/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 契約社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/3211143/,,,,,,,,,年収・給与,2.8,評価制度:現在の職務の内容や労働時間に対して給与が高すぎる。ベースの給与が良いので、給与を上げるために頑張るという感じではない。,2022年02月21日,2022年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6829759&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6829759/
375,女性/ IT系エンジニア（アプリ開発、ITコンサル 他）/ 現職（回答時）/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2603728/,,,,,,,,,働き方（勤務時間・休日休暇・制度）,,多様な働き方支援：働き方改革を確実に実践している会社の印象。過度な残業の気配もなく、皆定時2時間以内にはほぼ退社している。有効な時間の使い方などの指導の元、効率良く数字を上げる為のセミナーや事例をシェアしている。,2019年07月23日,2019年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=4407482&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/4407482/
376,,,,,,,,,,,成長・働きがい,,成長・キャリア開発：【上司や先輩による指導の有無】指導、というよりは即戦力としての採用が多いと思います。先輩からのアドバイスはもらい易い環境にあると思います。ただ、その人が望んで、自分で行動すれば、だと思います。,2015年08月 1日,2013年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=291025&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/291025/
377,,,,,,,,,,,成長・働きがい,,成長・キャリア開発：【新しい仕事に挑戦できる環境か】はい。常に社内で異動申し込みが出来たり、イントラネットで募集していたりします。私も別部署に異動しました。また、同じ部署内でも、発言する機会が多くあります。,2015年08月 1日,2013年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=261318&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/261318/
378,女性/ 企画・事務・管理系（経営企画、広報、人事、事務 他）/ 退職済み/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2389909/,,,,,,,,,事業展望・強み・弱み,4.6,成長性・将来性：非常に成長企業であると思う。コマーシャルを見るようになったり、社名を耳にする機会が増えている。社員向けのイベントなど、有名ホテルで、リッチな催しが開かれたり、非常に華やかな世界である。,2017年08月20日,2009年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=2616813&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/2616813/
379,女性/ 営業系（営業、MR、営業企画 他）/ 退職済み/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2663502/,,,,,,,,,企業カルチャー・組織体制,4.9,企業文化・社風・組織体制：個人事業主が会社を通して働いているような印象。個人の裁量が大きい。中途入社が多いため、年齢や社歴に関わらず、人に教える、教わる、助け合う文化がある。会社全体の雰囲気が明るく仲が良い。,2019年07月12日,2019年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=4367469&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/4367469/
380,女性/ 企画・事務・管理系（経営企画、広報、人事、事務 他）/ 現職（回答時）/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2635352/,,,,,,,,,福利厚生・オフィス環境,,オフィス環境：JPタワーなので、オフィス内・お手洗いは綺麗です。ゴミ回収の巡回や植物のお手入れ、19時過ぎには掃除機もかけてくれています。この会社の特典としては飲み物と軽食が無料なことくらいです。,2019年04月15日,2019年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=4053704&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/4053704/
381,,,,,,,,,,,成長・働きがい,,成長・キャリア開発：【業種や職種ならではの身につく知識・スキル】はい。ポジションによりますが、各ポジションによりマーケティングの中でも、最先端なことをしている人が多いので、知識とともに、実戦出来ます。,2015年08月 1日,2013年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=265407&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/265407/
382,女性/ IT系エンジニア（アプリ開発、ITコンサル 他）/ 現職（回答時）/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2603728/,,,,,,,,,成長・働きがい,,働きがい：キャリアとやる気のある方が沢山集まってくる企業で常に刺激を受けている。常に緊張感はあるが、どんなお仕事もプロフェッショナルを目指すことを意識する人にはとても良い職場だと思う。,2019年07月23日,2019年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=4407511&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/4407511/
383,女性/ IT系エンジニア（アプリ開発、ITコンサル 他）/ 現職（回答時）/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2603728/,,,,,,,,,事業展望・強み・弱み,,事業での社会貢献：社内で様々なイベントを開催し情報と知識の共有。そして素晴らしい数多くのボランティアに参加を推奨している。各部署でも積極的に参加して、どれだけ社会貢献したら数字で管理している。,2019年07月23日,2019年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=4407417&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/4407417/
384,女性/ 営業系（営業、MR、営業企画 他）/ 退職済み/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2663502/,,,,,,,,,福利厚生・オフィス環境,4.9,オフィス環境：ショップと呼ばれる休憩室には、ペットボトルの水、お茶、炭酸水、牛乳、投入、オレンジジュース、コーヒー、なんでもあります。毎日ではないがおにぎりも用意され、とても充実している。,2019年07月12日,2019年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=4367519&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/4367519/
385,女性/ 企画・事務・管理系（経営企画、広報、人事、事務 他）/ 退職済み/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2389909/,,,,,,,,,事業展望・強み・弱み,4.6,会社の安定性：現状としては、安定している企業であると思う。成長中で、ニーズが大きい分野である。現在取引中の企業も非常に大手である。今後も取引が増えて行くことを考えると安定しているのでは。,2017年08月20日,2009年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=2616819&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/2616819/
386,女性/ 企画・事務・管理系（経営企画、広報、人事、事務 他）/ 退職済み/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2393135/,,,,,,,,,企業カルチャー・組織体制,,企業文化・社風・組織体制：【社員同士の交流】社内で頻繁にイベントがあるので、交流できる場がある。部署によってはそういったイベントに参加するのは暇な人達だから参加しなくて良い、という考えの人もいる。,2018年10月25日,2018年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=3187610&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/3187610/
387,女性/ 営業アシスタント/ 退職済み（2014年）/ 中途入社/ 在籍3年未満/ 派遣社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/110326/,,,,,,,,,企業カルチャー・組織体制,4.8,ダイバーシティ・多様性:現在はSDGsを実践し、多様な人種、性別、国籍のメンバーを受け入れていると聞いています。,2021年12月21日,2014年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6553129&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6553129/
388,,,,,,,,,,,成長・働きがい,,成長・キャリア開発：【早くから責任・裁量が与えられる環境か】私の場合はそうでした。私はまだ契約社員ですが、最初から予算を持ち、目標数値の設定等、責任ある仕事、プロジェクトを多く回しています。,2015年08月 1日,2013年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=276636&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/276636/
389,女性/ 企画・事務・管理系（経営企画、広報、人事、事務 他）/ 退職済み/ 非正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2389909/,,,,,,,,,事業展望・強み・弱み,4.6,雇用の安定性：定着している部署…定着していない部署あり…外資であるがゆえ、営業職など、少しでもよい条件を求めて、転職はかなりいると思う。ヘッドハンティングなどもありうる分野である。,2017年08月20日,2009年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=2616824&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/2616824/
